efc,soh,capacity_ah,type,temperature_c
1005.0,84.75740703337148,2.5427222110011445,estimated,25.146
1006.0,84.7514206632405,2.542542619897215,estimated,26.18
1007.0,84.7454295054497,2.542362885163491,estimated,27.12
1008.0,84.73944373377618,2.5421833120132855,estimated,27.248
1009.0,84.73347112816715,2.5420041338450146,estimated,25.9447
1010.0,84.7274811672913,2.541824435018739,estimated,25.12
1011.0,84.72033639164927,2.541610091749478,estimated,26.4527
1012.0,84.71301472474,2.5413904417422004,estimated,26.094
1013.0,84.70570256933966,2.54117107708019,estimated,27.0687
1014.0,84.69840358372092,2.5409521075116275,estimated,27.1327
1015.0,84.6910738686118,2.5407322160583536,estimated,25.6327
1016.0,84.68375366501158,2.5405126099503477,estimated,26.5273
1017.0,84.6764473628475,2.540293420885425,estimated,26.3327
1018.0,84.6691139894657,2.540073419683971,estimated,27.1147
1019.0,84.66180622399257,2.539854186719777,estimated,25.0513
1020.0,84.65450504341021,2.5396351513023063,estimated,26.064
1021.0,84.64719288800987,2.539415786640296,estimated,26.8427
1022.0,84.63985585635541,2.5391956756906624,estimated,26.7347
1023.0,84.63254589591868,2.53897637687756,estimated,26.0347
1024.0,84.62522349735487,2.538756704920646,estimated,26.1487
1025.0,84.61790987864546,2.538537296359364,estimated,26.248
1026.0,84.61058967504526,2.538317690251358,estimated,27.112
1027.0,84.60327312971772,2.538098193891532,estimated,27.314
1028.0,84.59597633906256,2.537879290171877,estimated,26.1153
1029.0,84.58864955057157,2.537659486517147,estimated,26.6447
1030.0,84.58133227358951,2.537439968207685,estimated,26.6273
1031.0,84.57401353329837,2.537220405998951,estimated,26.6333
1032.0,84.56670357286163,2.5370011071858487,estimated,25.8433
1033.0,84.55938849084315,2.5367816547252944,estimated,26.178
1034.0,84.55205438580683,2.536561631574205,estimated,27.1973
1035.0,84.54473271889755,2.5363419815669266,estimated,27.2253
1036.0,84.53742861169708,2.5361228583509123,estimated,26.0013
1037.0,84.5301179196058,2.5359035375881738,estimated,26.724
1038.0,84.52280210593278,2.5356840631779836,estimated,26.6
1039.0,84.51547970736898,2.5354643912210695,estimated,25.7767
1040.0,84.5081734052049,2.535245202156147,estimated,25.8987
1041.0,84.50085539656831,2.5350256618970493,estimated,26.2813
1042.0,84.49354324116797,2.534806297235039,estimated,27.112
1043.0,84.48621352605883,2.534586405781765,estimated,27.02
1044.0,84.47890722389477,2.5343672167168427,estimated,26.1233
1045.0,84.47158921525815,2.5341476764577444,estimated,26.996
1046.0,84.46426901165795,2.5339280703497384,estimated,26.762
1047.0,84.45695173467588,2.5337085520402765,estimated,25.2173
1048.0,84.44963592100288,2.5334890776300862,estimated,26.4553
1049.0,84.44231498574814,2.533269449572444,estimated,26.4267
1050.0,84.434996245457,2.53304988736371,estimated,27.2325
1051.0,84.42766945696599,2.53283008370898,estimated,25.5427
1052.0,84.42037266631085,2.5326111799893254,estimated,26.2513
1053.0,84.41305612098331,2.5323916836294993,estimated,27.0433
1054.0,84.40573664903765,2.532172099471129,estimated,27.192
1055.0,84.39841937205557,2.531952581161667,estimated,26.1213
1056.0,84.39110209507349,2.531733062852205,estimated,26.77
1057.0,84.38378628140049,2.5315135884420146,estimated,26.622
1058.0,84.37646680945483,2.5312940042836445,estimated,25.22
1059.0,84.36913782600023,2.531074134780007,estimated,26.352
1060.0,84.3618212806727,2.530854638420181,estimated,26.288
1061.0,84.35452887994472,2.5306358663983417,estimated,27.234
1062.0,84.34720501807186,2.530416150542156,estimated,25.2873
1063.0,84.33988847274433,2.5301966541823298,estimated,26.1907
1064.0,84.33256607418052,2.5299769822254157,estimated,27.0053
1065.0,84.32524660223486,2.5297573980670456,estimated,27.192
1066.0,84.31792054539838,2.5295376163619516,estimated,26.184
1067.0,84.31062887632496,2.529318866289749,estimated,26.8373
1068.0,84.30331233099743,2.5290993699299227,estimated,26.71
1069.0,84.2959913957427,2.528879741872281,estimated,25.1753
1070.0,84.28866899717889,2.5286600699153667,estimated,26.414
1071.0,84.28134879357869,2.5284404638073608,estimated,26.3433
1072.0,84.27402785832395,2.5282208357497185,estimated,26.8867
1073.0,84.26670472810561,2.5280011418431685,estimated,25.9227
1074.0,84.25941232737766,2.5277823698213298,estimated,26.3013
1075.0,84.25208261226854,2.527562478368056,estimated,27.1067
1076.0,84.24475728708661,2.5273427186125983,estimated,25.1167
1077.0,84.23746634966771,2.5271239904900313,estimated,26.234
1078.0,84.23014248779485,2.5269042746338455,estimated,26.9173
1079.0,84.22282740577637,2.526684822173291,estimated,26.972
1080.0,84.21550427555803,2.526465128266741,estimated,25.892
1081.0,84.20817675541251,2.5262453026623755,estimated,26.7747
1082.0,84.2008609417395,2.5260258282521852,estimated,26.6747
1083.0,84.19354000648477,2.525806200194543,estimated,25.1493
1084.0,84.18624175252054,2.5255872525756162,estimated,26.3233
1085.0,84.178925207193,2.52536775621579,estimated,26.4047
1086.0,84.17160793021094,2.525148237906328,estimated,26.894
1087.0,84.16427528848368,2.5249282586545103,estimated,25.97
1088.0,84.15698508271933,2.5247095524815797,estimated,26.3187
1089.0,84.14966048919192,2.5244898146757575,estimated,27.0447
1090.0,84.14232784746466,2.5242698354239397,estimated,25.2073
1091.0,84.13501496040978,2.5240504488122935,estimated,26.3127
1092.0,84.12771304817291,2.5238313914451873,estimated,27.092
1093.0,84.1203928445727,2.523611785337181,estimated,27.1893
1094.0,84.11306751939077,2.5233920255817233,estimated,26.212
1095.0,84.10576926542656,2.5231730779627966,estimated,26.966
1096.0,84.09844979348088,2.5229534938044265,estimated,26.8113
1097.0,84.09112227333536,2.5227336682000607,estimated,25.6373
1098.0,84.08381743448034,2.52251452303441,estimated,26.4194
1099.0,84.07650015749826,2.5222950047249477,estimated,26.7073
1100.0,84.0691697107346,2.522075091322038,estimated,25.328
1101.0,84.06184219058908,2.5218552657176723,estimated,26.2093
1102.0,84.05452418195246,2.521635725458574,estimated,26.424
1103.0,84.04721787978838,2.5214165363936516,estimated,27.1127
1104.0,84.03989548122458,2.5211968644367375,estimated,25.8793
1105.0,84.03258478913331,2.5209775436739994,estimated,26.222
1106.0,84.02528580351456,2.520758574105437,estimated,27.088
1107.0,84.0179619416417,2.520538858249251,estimated,25.1787
1108.0,84.01065198120494,2.5203195594361483,estimated,26.274
1109.0,84.00332153444128,2.5200996460332385,estimated,27.0373
1110.0,83.99601376896814,2.5198804130690444,estimated,27.31
1111.0,83.98868917544074,2.5196606752632222,estimated,26.2033
1112.0,83.98135946033162,2.5194407838099484,estimated,26.894
1113.0,83.9740502315494,2.519221506946482,estimated,26.9853
1114.0,83.96672856464015,2.5190018569392043,estimated,25.9793
1115.0,83.95942738405779,2.5187828215217336,estimated,26.8093
1116.0,83.95211669196652,2.5185635007589955,estimated,26.8107
1117.0,83.94479502505725,2.5183438507517173,estimated,25.5627
1118.0,83.93746896822077,2.5181240690466233,estimated,26.6033
1119.0,83.93015754447497,2.517904726334249,estimated,26.5293
1120.0,83.92284026749289,2.517685208024787,estimated,25.1307
1121.0,83.91553835525602,2.5174661506576803,estimated,26.3267
1122.0,83.9081976653289,2.517245929959867,estimated,26.3947
1123.0,83.90089502143748,2.5170268506431244,estimated,26.6627
1124.0,83.89357774445541,2.5168073323336624,estimated,26.072
1125.0,83.8862663207096,2.516587989621288,estimated,26.2913
1126.0,83.87894245883673,2.516368273765102,estimated,27.2
1127.0,83.87162225523652,2.5161486676570957,estimated,25.758
1128.0,83.86430936818165,2.5159292810454494,estimated,26.2647
1129.0,83.8570059926357,2.515710179779071,estimated,27.1087
1130.0,83.84968798399909,2.5154906395199728,estimated,25.09
1131.0,83.84234875738105,2.5152704627214315,estimated,26.2553
1132.0,83.83505123507136,2.5150515370521407,estimated,27.052
1133.0,83.8277229832713,2.514831689498139,estimated,26.6453
1134.0,83.8203983897439,2.514611951692317,estimated,26.2633
1135.0,83.81310013577968,2.51439300407339,estimated,26.9527
1136.0,83.80576090916163,2.514172827274849,estimated,27.2513
1137.0,83.7984736300154,2.513954208900462,estimated,26.2433
1138.0,83.7911468415244,2.513734405245732,estimated,26.87
1139.0,83.78383834439673,2.5135151503319015,estimated,26.994
1140.0,83.77652326237825,2.513295697871347,estimated,26.0367
1141.0,83.76919208396005,2.5130757625188016,estimated,26.926
1142.0,83.76189163503224,2.5128567490509672,estimated,26.846
1143.0,83.75456777315937,2.512637033194781,estimated,25.8387
1144.0,83.74724244797744,2.5124172734393233,estimated,26.7607
1145.0,83.73993614581336,2.5121980843744005,estimated,26.6873
1146.0,83.73261521055862,2.5119784563167586,estimated,25.5173
1147.0,83.7252876904131,2.511758630712393,estimated,26.6393
1148.0,83.71798138824902,2.5115394416474706,estimated,26.506
1149.0,83.71065752637614,2.5113197257912843,estimated,25.0407
1150.0,83.70333000623062,2.5110999001869185,estimated,26.6213
1151.0,83.69602224075746,2.510880667222724,estimated,26.474
1152.0,83.68871301197525,2.5106613903592576,estimated,25.216
1153.0,83.68140085657491,2.5104420256972473,estimated,26.4627
1154.0,83.67409309110178,2.510222792733053,estimated,26.4393
1155.0,83.66675971771998,2.5100027915315994,estimated,25.904
1156.0,83.6594490256287,2.509783470768861,estimated,26.3053
1157.0,83.65211418893784,2.5095634256681354,estimated,26.3733
1158.0,83.6448086184283,2.509344258552849,estimated,26.564
1159.0,83.63749573137342,2.5091248719412027,estimated,26.2247
1160.0,83.63019089251841,2.508905726775552,estimated,26.3173
1161.0,83.62285971410022,2.5086857914230065,estimated,26.986
1162.0,83.6155482903544,2.508466448710632,estimated,25.9813
1163.0,83.60821418531809,2.5082464255595425,estimated,26.296
1164.0,83.60091958962653,2.5080275876887956,estimated,27.1553
1165.0,83.59359938602631,2.5078079815807897,estimated,25.8587
1166.0,83.58626674429907,2.507588002328972,estimated,26.3833
1167.0,83.5789699536439,2.5073690986093173,estimated,27.3207
1168.0,83.5716453601165,2.507149360803495,estimated,25.748
1169.0,83.5643339363707,2.506930018091121,estimated,26.226
1170.0,83.55700129464344,2.5067100388393033,estimated,27.13
1171.0,83.54968767593404,2.506490630278021,estimated,25.4773
1172.0,83.54238064211542,2.5062714192634625,estimated,26.2767
1173.0,83.53507653491494,2.5060522960474483,estimated,27.134
1174.0,83.52776072124193,2.505832821637258,estimated,25.278
1175.0,83.52042442124201,2.5056127326372604,estimated,26.1593
1176.0,83.51312324065965,2.5053936972197897,estimated,27.274
1177.0,83.50580084209585,2.5051740252628756,estimated,25.3453
1178.0,83.49849527158632,2.5049548581475896,estimated,26.3013
1179.0,83.49116555647718,2.5047349666943157,estimated,27.1193
1180.0,83.48384462122245,2.5045153386366734,estimated,25.392
1181.0,83.47653758740384,2.504296127622115,estimated,26.282
1182.0,83.46920640898564,2.504076192269569,estimated,26.972
1183.0,83.46190230178516,2.503857069053555,estimated,25.08
1184.0,83.45327023062347,2.5035981069187043,estimated,25.3747
1185.0,83.44417385901957,2.5033252157705874,estimated,26.084
1186.0,83.43507748741568,2.5030523246224705,estimated,26.65
1187.0,83.42599020763748,2.5027797062291244,estimated,26.5807
1188.0,83.41690292785927,2.5025070878357782,estimated,25.5367
1189.0,83.40779382769942,2.5022338148309826,estimated,26.3007
1190.0,83.39872564075516,2.5019617692226546,estimated,26.42
1191.0,83.38960835795217,2.501688250738565,estimated,27.2047
1192.0,83.3805374434602,2.501416123303806,estimated,25.452
1193.0,83.37142470657007,2.501142741197102,estimated,26.3633
1194.0,83.36236652063408,2.5008709956190223,estimated,27.1387
1195.0,83.35326560311734,2.50059796809352,estimated,27.4573
1196.0,83.34417559579141,2.5003252678737424,estimated,26.272
1197.0,83.3350737690921,2.500052213072763,estimated,27.01
1198.0,83.32599467195703,2.499779840158711,estimated,27.0987
1199.0,83.3168992095357,2.499506976286071,estimated,25.88
1200.0,83.30778647264555,2.4992335941793664,estimated,26.85
1201.0,83.29870373878019,2.4989611121634057,estimated,26.822
1202.0,83.28960191208088,2.4986880573624264,estimated,25.4627
1203.0,83.28051826903295,2.4984155480709886,estimated,26.6173
1204.0,83.27144371781071,2.4981433115343212,estimated,26.5487
1205.0,83.26233916356368,2.4978701749069105,estimated,25.3113
1206.0,83.25325552051575,2.497597665615473,estimated,26.4767
1207.0,83.24414005607791,2.4973242016823374,estimated,26.4473
1208.0,83.23505641302998,2.4970516923908996,estimated,26.4673
1209.0,83.22598095262518,2.4967794285787552,estimated,26.136
1210.0,83.21686094227448,2.4965058282682344,estimated,26.3913
1211.0,83.20777820840912,2.4962333462522737,estimated,27.224
1212.0,83.1986945653612,2.495960836960836,estimated,25.902
1213.0,83.18961092231326,2.4956883276693977,estimated,26.4853
1214.0,83.18051545989195,2.4954154637967583,estimated,27.1567
1215.0,83.17143636275685,2.4951430908827055,estimated,25.4127
1216.0,83.16231453404103,2.4948694360212307,estimated,26.3227
1217.0,83.15321907161969,2.4945965721485908,estimated,27.146
1218.0,83.14414179284975,2.4943242537854924,estimated,25.156
1219.0,83.13505996816696,2.4940517990450086,estimated,26.3987
1220.0,83.12595268637223,2.493778580591167,estimated,27.006
1221.0,83.1168754076023,2.4935062622280686,estimated,25.1567
1222.0,83.10776448907728,2.4932329346723185,estimated,26.24
1223.0,83.09870448477614,2.4929611345432843,estimated,27.0493
1224.0,83.08959902134654,2.4926879706403966,estimated,27.3613
1225.0,83.08050264974266,2.4924150794922797,estimated,26.0827
1226.0,83.07139264040022,2.4921417792120066,estimated,27.1693
1227.0,83.06230263307431,2.4918690789922295,estimated,27.4927
1228.0,83.05322626348693,2.491596787904608,estimated,26.2013
1229.0,83.04412080005736,2.4913236240017205,estimated,26.8913
1230.0,83.03503988455712,2.4910511965367137,estimated,27.2793
1231.0,83.02595987823946,2.490778796347184,estimated,26.176
1232.0,83.01684986889704,2.4905054960669113,estimated,27.0087
1233.0,83.00777168094451,2.4902331504283355,estimated,27.1567
