efc,soh,capacity_ah,type,temperature_c
1779.0,78.41962152089975,2.3525886456269927,estimated,27.1247
1780.0,78.41277275444217,2.352383182633265,estimated,27.7167
1781.0,78.40592193356008,2.3521776580068026,estimated,26.9727
1782.0,78.39909028730662,2.3519727086191984,estimated,26.258
1783.0,78.39222782468572,2.351766834740572,estimated,27.4547
1784.0,78.385370155722,2.35156110467166,estimated,26.796
1785.0,78.37852823734606,2.3513558471203817,estimated,27.536
1786.0,78.37167125319048,2.3511501375957145,estimated,26.73
1787.0,78.36484097655335,2.3509452292966007,estimated,25.618
1788.0,78.35798193797329,2.3507394581391985,estimated,27.344
1789.0,78.35115303095249,2.3505345909285746,estimated,26.4153
1790.0,78.34427961140096,2.350328388342029,estimated,27.346
1791.0,78.33744659553116,2.350123397865935,estimated,26.7833
1792.0,78.33059303541641,2.3499177910624924,estimated,25.864
1793.0,78.32375111704049,2.3497125335112146,estimated,27.288
1794.0,78.31691330751353,2.349507399225406,estimated,26.0787
1795.0,78.31004810565999,2.3493014431697996,estimated,27.1973
1796.0,78.30321440498201,2.3490964321494605,estimated,26.628
1797.0,78.29635125755297,2.348890537726589,estimated,26.9133
1798.0,78.28952098091584,2.348685629427475,estimated,27.3387
1799.0,78.28265509425412,2.3484796528276237,estimated,25.8753
1800.0,78.27581728472718,2.3482745185418152,estimated,27.044
1801.0,78.26895961576344,2.348068788472903,estimated,26.6787
1802.0,78.26211495815484,2.3478634487446453,estimated,27.3027
1803.0,78.25526413727276,2.3476579241181827,estimated,27.2033
1804.0,78.24840646830901,2.3474521940492705,estimated,25.652
1805.0,78.24157276763106,2.347247183028932,estimated,27.0173
1806.0,78.23473564291228,2.3470420692873684,estimated,26.5827
1807.0,78.22787660433222,2.3468362981299666,estimated,27.432
1808.0,78.22101482651948,2.3466304447955846,estimated,27.2813
1809.0,78.21418660430686,2.3464255981292057,estimated,25.4687
1810.0,78.20732208726147,2.346219662617844,estimated,27.0853
1811.0,78.20049181062433,2.34601475431873,estimated,26.6547
1812.0,78.19363756570142,2.3458091269710426,estimated,27.2393
1813.0,78.18677441827236,2.345603232548171,estimated,27.2653
1814.0,78.1799468808679,2.345398406426037,estimated,25.568
1815.0,78.1730864726715,2.345192594180145,estimated,27.048
1816.0,78.16623702140575,2.3449871106421725,estimated,26.6633
1817.0,78.15939578783797,2.344781873635139,estimated,27.0793
1818.0,78.15255181503754,2.3445765544511263,estimated,27.1887
1819.0,78.14569551569014,2.344370865470704,estimated,25.96
1820.0,78.13884264038356,2.3441652792115066,estimated,27.2853
1821.0,78.1319931891178,2.343959795673534,estimated,26.778
1822.0,78.12515537959085,2.3437546613877256,estimated,26.3893
1823.0,78.11831483083124,2.343549444924937,estimated,27.376
1824.0,78.11146400994916,2.3433439202984747,estimated,26.3753
1825.0,78.10460634098543,2.343138190229563,estimated,27.2893
1826.0,78.09775552010335,2.3429326656031004,estimated,26.774
1827.0,78.09091360172741,2.342727408051822,estimated,25.3727
1828.0,78.08407579220045,2.3425222737660136,estimated,27.3547
1829.0,78.07722702574287,2.342316810772286,estimated,26.7333
1830.0,78.07037552005262,2.3421112656015786,estimated,27.5353
1831.0,78.06352880801953,2.341905864240586,estimated,26.898
1832.0,78.05667730232928,2.3417003190698784,estimated,25.956
1833.0,78.04981894855737,2.341494568456721,estimated,27.582
1834.0,78.04296881248347,2.3412890643745037,estimated,27.0093
1835.0,78.03612073083403,2.341083621925021,estimated,27.8044
1836.0,78.02926717071928,2.3408780151215787,estimated,27.0693
1837.0,78.02241977387804,2.340672593216341,estimated,26.7027
1838.0,78.01557922511843,2.3404673767535527,estimated,27.5347
1839.0,78.00874415482414,2.340262324644724,estimated,27.3087
1840.0,78.00187689854609,2.3400563069563827,estimated,25.8853
1841.0,77.99502744728034,2.33985082341841,estimated,27.2147
1842.0,77.98817936563091,2.3396453809689275,estimated,26.7253
1843.0,77.98134429533663,2.339440328860099,estimated,25.6527
1844.0,77.97448662637288,2.3392345987911867,estimated,27.3467
1845.0,77.9676440231888,2.339029320695664,estimated,26.6187
1846.0,77.96080484404551,2.3388241453213654,estimated,27.592
1847.0,77.9539389573838,2.338618168721514,estimated,26.768
1848.0,77.94709498458336,2.3384128495375007,estimated,26.3193
1849.0,77.94026196871357,2.338207859061407,estimated,27.51
1850.0,77.93340019090084,2.3380020057270254,estimated,27.0553
1851.0,77.92655484848407,2.3377966454545223,estimated,25.5407
1852.0,77.91971429972448,2.3375914289917343,estimated,27.074
1853.0,77.91285046748726,2.337385514024618,estimated,26.6973
1854.0,77.9060147123848,2.337180441371544,estimated,26.1947
1855.0,77.8991604674619,2.336974814023857,estimated,27.4453
1856.0,77.89231991870228,2.3367695975610685,estimated,26.5407
1857.0,77.88548005475083,2.336564401642525,estimated,27.5333
1858.0,77.87861348328096,2.3363584044984287,estimated,26.92
1859.0,77.87177498894584,2.3361532496683752,estimated,26.34
1860.0,77.8649234832556,2.3359477044976678,estimated,27.5593
1861.0,77.85808909776947,2.335742672933084,estimated,27.246
1862.0,77.85122389591592,2.3355367168774777,estimated,25.8107
1863.0,77.84438677119714,2.335331603135914,estimated,27.1567
1864.0,77.83752225415176,2.3351256676245526,estimated,26.8313
1865.0,77.83068786866563,2.334920636059969,estimated,25.512
1866.0,77.82383773259171,2.3347151319777515,estimated,27.3973
1867.0,77.81698143324431,2.334509442997329,estimated,26.92
1868.0,77.81013335159489,2.3343040005478466,estimated,27.756
1869.0,77.80329074841077,2.3340987224523233,estimated,27.0327
1870.0,77.79645499330833,2.3338936497992497,estimated,26.828
1871.0,77.78960143319358,2.3336880429958073,estimated,26.594
1872.0,77.7827369161482,2.333482107484446,estimated,27.3787
1873.0,77.77591006355188,2.3332773019065565,estimated,26.66
1874.0,77.76904623131468,2.3330713869394404,estimated,27.6327
1875.0,77.7622186939102,2.332866560817306,estimated,26.886
1876.0,77.75536307937095,2.3326608923811287,estimated,26.5627
1877.0,77.7485177369542,2.332455532108626,estimated,27.302
1878.0,77.74166075279862,2.3322498225839587,estimated,27.3533
1879.0,77.73480719268387,2.3320442157805163,estimated,26.3487
1880.0,77.72796321988345,2.3318388965965036,estimated,25.1293
1881.0,77.72111445342587,2.331633433602776,estimated,24.4333
1882.0,77.71427116543359,2.3314281349630077,estimated,24.234
